what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1328927146532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927146569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927149510
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927150273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1328927307699
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1328927312258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1328927316663
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1328927338210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1328927340591
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927345015
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927345108
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927358248
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927358337
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927399548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927415962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927451787
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1328927473860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927482641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927484301
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328927484963
activated,perspective,,,"<Java>",1328927496940
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1328927500342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927502142
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927502621
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927506558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927511026
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1328927511102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927512414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927535256
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1328927537504
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1328927538529
