what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350110578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329350110931
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329350111082
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329350123847
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329350124007
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329350124215
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329350124502
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1329350129613
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329350131513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350137440
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329350137693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350138259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350139894
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329350140229
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329350140381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350152405
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329350152648
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350153345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350154338
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1329350177798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350179182
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329350250919
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350254876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350267755
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329350273688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350274076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350276209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1329350285829
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1329350287885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350288744
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350299214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350302324
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350374632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350378373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350413512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329350440444
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350454629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350498596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350501128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350586221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350588158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329350977145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351004726
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351009390
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329351038519
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1329351039447
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1329351055959
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351058070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351082926
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351099885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329351106510
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329351125449
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1329351125641
