what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1329173217714
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173249310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173254310
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329173265809
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1329173266129
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1329173269667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329173282922
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329173284591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173284964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173286762
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329173289912
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329173292319
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329173305901
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329173306698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1329173310013
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1329173310300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173311146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173312903
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1329173314001
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173317822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173331763
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1329173331837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1329173372598
